Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11137711786,249459562,2019-11-12 09:34:53,2019-11-12 09:39:18,1,Reviewer / Approver,0,1,1,0,2,It would be good to have more detailed instructions in the current BED,1,0,0,0,0,0,,1,,0,"Search function is not user friendly & often times gives many results, which is not helpful. Searching for specification when we do not know the specification number, which happens almost always, is very difficult.",1,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11137709387,249459562,2019-11-12 09:32:50,2019-11-12 09:38:24,2,Consumer - Read Only,0,0,1,0,2,,1,0,1,1,0,0,,3,,1,,2,,1,,1,,Research and Development (R&D),0,Foster City,,Individual Contributor,,1 to 2 years
11137665251,249459562,2019-11-12 09:25:17,2019-11-12 09:26:31,1,Consumer - Read Only,1,1,1,0,2,,1,1,0,1,1,0,,3,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,1 to 2 years
11137659742,249459562,2019-11-12 09:22:33,2019-11-12 09:25:09,1,Document Control Group Member,1,0,1,0,3,,1,1,1,1,0,1,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,>7 Years
11137632123,249459562,2019-11-12 09:16:24,2019-11-12 09:18:19,1,Reviewer / Approver,1,1,1,0,2,,0,0,1,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,1 to 2 years
11137608737,249459562,2019-11-12 09:09:57,2019-11-12 09:11:28,1,Reviewer / Approver,0,1,1,0,2,,0,0,1,1,1,0,,2,,1,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11137602885,249459562,2019-11-12 08:49:52,2019-11-12 09:10:06,1,Document Control Group Member,1,1,1,0,2,Ample of training material was provided.,1,0,1,1,0,0,,3,,1,,2,,0,,1,,Commercial,0,San Dimas/La Verne,,Individual Contributor,,>7 Years
11137557478,249459562,2019-11-12 08:53:52,2019-11-12 08:58:33,1,Owner / Author,1,0,1,0,2,"Through the roll-out, additional information was communicated ad hoc (e.g. how to print different types of documents, etc). The recent follow-up training was good to refresh on these topics. Additional work instructions would be helpful. I ended up creating my own notes for certain tasks to remind myself of the process.",0,1,1,1,1,0,"From the recent follow-up training, I will use Gnet more often since it looks like there is a lot of information there that I wasn't aware of.",2,,1,,3,,1,,1,,Research and Development (R&D),0,Oceanside,,Manager / Group Leader,,3-4 years
11137514743,249459562,2019-11-12 08:41:00,2019-11-12 08:47:13,1,Reviewer / Approver,1,0,1,0,2,"the hands-on component was useful. However, it is hard to understand the software and processes before actually sitting down and using it for a while. Re-training (follow-up) a few months after rollout would be useful because we are now familiar and the information will make more sense.",0,0,1,0,1,0,"I usually go to my on-site support person (DS, admin). Although the information I need is in an SOP/WI/Gnet page it is faster to go to directly to the person, though it adds to their workload and takes time away from their other tasks.",2,,0,"There are many filters but they are complicated and not intuitive. If I know the legacy doc # I can find the document quickly, but otherwise searching is very challenging and time-consuming.",2,"I like that I can see all documents regardless of the stage they are at (e.g., I can see a document is in review even if I'm not a reviewer) and there are less access restrictions. I like that it is linked to GVault Partner collaboration so everything is in one place.",99,"In theory I as an author have more responsibility for document routing, however, I end up always needing DS support to add approvers, fix some formatting, re-route a document for final approval. etc. The DSs get so many notification emails that they ignore them all, so I still need to manually send them my own email to ask them to route a document.",1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,5-7 years
11137490330,249459562,2019-11-12 08:39:08,2019-11-12 08:41:04,2,Reviewer / Approver,1,1,1,0,2,,0,0,0,0,1,0,,1,,0,Steady State docs?  Old Doc numbers?  Different versions to print?  All documents from around the world that don't pertain to me.,1,,0,,0,,Facilities and Operations,0,Oceanside,,Individual Contributor,,>7 Years
11137466806,249459562,2019-11-12 08:32:24,2019-11-12 08:35:13,1,Reviewer / Approver,0,1,0,0,1,Not enough training on document searching.,0,0,0,0,0,0,Ask around,2,,0,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11137462046,249459562,2019-11-12 08:29:52,2019-11-12 08:34:03,2,Reviewer / Approver,1,1,0,0,2,"The web-based training was repetitive, but effective.  The reinforcement of functions made it more intuitive when I used the application ""live"".  The in-person training was effective because questions could be addressed directly.",0,0,1,0,0,0,,3,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11137458644,249459562,2019-11-12 08:30:35,2019-11-12 08:33:33,2,Reviewer / Approver,1,1,1,0,1,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,>7 Years
11137440749,249459562,2019-11-12 08:27:32,2019-11-12 08:28:47,2,Reviewer / Approver,0,1,1,0,2,,0,0,1,0,0,0,,3,,1,,3,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,3-4 years
11137429607,249459562,2019-11-12 08:23:30,2019-11-12 08:25:51,1,Owner / Author,1,1,1,0,2,,0,1,0,1,1,0,,2,,0,"Search options not intuitive, but general searches get you swamped with 100s of irrelevant documents",2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,>7 Years
11137406286,249459562,2019-11-12 08:17:23,2019-11-12 08:20:22,1,Owner / Author,1,0,0,0,1,The actual usage at the time would have been helpful vs navigation and what the system does,0,0,1,1,1,0,,2,,0,Too many documents come up that have to be weeded through,1,,1,Bypassing Doc Control is better at the front end but having to wait for all documents to be in prerelease by Doc Control to go into training is not efficient,0,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,>7 Years
11137386520,249459562,2019-11-12 08:11:27,2019-11-12 08:15:38,3,Consumer - Read Only,0,0,0,1,1,,0,0,0,0,0,1,,3,,1,Yes - when searching for a specific document,2,"Improved metadata would improve searching for groups of documents based on type, subtype and product",1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11137378840,249459562,2019-11-12 08:09:43,2019-11-12 08:13:41,1,Reviewer / Approver,1,1,1,0,2,,1,0,1,1,1,1,,2,,0,"The search function returns too many results when you are not looking for a specific document number, making it difficult to find what you're looking for.",2,,1,,1,The ability to route documents independently of doc stewards is a BIG improvement.,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,3-4 years
11137370693,249459562,2019-11-12 08:09:10,2019-11-12 08:12:52,1,Document Steward for a functional area,1,1,1,0,2,,0,0,1,1,1,0,,2,,0,"The searching function is confusing to use and very limited despite all of the searching ""help"" sessions that have been provided.",2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,1 to 2 years
11137369402,249459562,2019-11-12 08:09:40,2019-11-12 08:11:37,2,Owner / Author,1,0,0,0,2,,0,0,0,0,0,0,Colleagues,2,,1,,2,,1,,1,,Research and Development (R&D),0,Other (please specify),France,Individual Contributor,,5-7 years
11137349851,249459562,2019-11-12 08:04:10,2019-11-12 08:06:35,1,Owner / Author,1,0,1,0,2,The training was very well done but it was challenging to remember everything when going into the system. The BED documents were helpful references to supplement the training post Go Live.,1,0,1,1,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Individual Contributor,,3-4 years
11137332551,249459562,2019-11-12 07:52:59,2019-11-12 08:03:31,1,Owner / Author,1,0,0,0,2,,1,0,1,1,0,0,,1,,1,,2,,1,,0,,Research and Development (R&D),0,Other (please specify),EU,Manager / Group Leader,,5-7 years
11137294039,249459562,2019-11-12 07:50:06,2019-11-12 07:52:14,1,Owner / Author,1,1,1,0,2,The 1 class was much more effective than the 1 one.,0,0,1,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,5-7 years
11137258232,249459562,2019-11-12 07:40:52,2019-11-12 07:42:14,1,Owner / Author,0,1,1,0,2,,0,0,0,0,1,0,,2,,0,,1,,99,,0,,Other (please specify),n/A,Foster City,,Director,,>7 Years
11137246820,249459562,2019-11-12 07:29:08,2019-11-12 07:39:19,1,Owner / Author,1,0,1,0,3,,0,0,0,0,1,0,,3,,0,"To many Documents that are similar when searching for a specific document. Wish there is a way to ""Hide"" documents (Opposite to a favorite tab, as my Favorite tab is getting to filled now).",2,,99,Once Search-ability increases then GVault will be better.,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,>7 Years
11137232041,249459562,2019-11-12 07:31:39,2019-11-12 07:35:18,1,Owner / Author,1,1,1,0,2,,0,0,1,1,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11137226939,249459562,2019-11-12 07:30:46,2019-11-12 07:33:55,2,Reviewer / Approver,1,1,1,0,2,,1,0,1,1,0,0,,1,,0,"Option to search ""A and B and C"" are not available, or I have not been able to found the way to do with readily available information set.",0,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11137226268,249459562,2019-11-12 07:25:53,2019-11-12 07:35:53,1,Document Control Group Member,1,1,1,0,3,,0,0,1,1,0,0,manager,2,There's always something.,0,It's horrible.  The filters are confusing and don't always work.  Searching in the search bar doesn't always work.  Why can't we filter on the columns?  That was the easiest and fastest way.  Like GDocs.  When we do one search in the search bar we have to reenter information everytime we search.  It has slowed my work down considerably. It's miserable.,1,"It might be great for the end user, but not for doc coordinators.  Why can't the system automatically save the document...like GDocs, why can't the columns filter, why is the search to difficult...I can keep going on...",0,All reasons above...and more.,0,See above...I just went to the next page and completed some questions then I remembered something I forgot on the first page...went back to the second page and everything I entered was gone...that's GVault.,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Other (please specify),...,>7 Years
11137199063,249459562,2019-11-12 07:19:19,2019-11-12 07:25:52,1,Owner / Author,1,1,1,0,2,"Read & understand SOPs can be very lengthy and do not allow the reader to really gain much understanding, especially if some of the SOPs are almost an entire equipment manual.",1,0,1,0,1,0,,1,,0,It is only easy if you know what you were looking for.,1,It would be nice to have a quick print function so you don't have to download an open a PDF every time.,99,Didn't experience GDocs for long enough before it transitioned to GVault.,0,Didn't experience GDocs for long enough before it transitioned to GVault.,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Individual Contributor,,Less than a year
11137170158,249459562,2019-11-12 07:14:27,2019-11-12 07:17:48,1,Document Control Group Member,1,1,1,0,2,The 1 training was good but the WBT went through some of the concepts too fast for a person who had never seen the system.,0,0,0,1,1,1,,2,,1,I still rely on the previous document number a lot.  It is getting easier assuming the meta data is filled in properly.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11137151228,249459562,2019-11-12 07:07:36,2019-11-12 07:12:24,1,Consumer - Read Only,1,0,0,0,2,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Facilities and Operations,0,Alberta,,Manager / Group Leader,,>7 Years
11137143114,249459562,2019-11-12 07:04:47,2019-11-12 07:11:45,2,Owner / Author,1,1,1,0,1,"The training was scheduled very early, and then, it passed several weeks/months till I really had to use it.   A retraining should be organized nbow, that people have experience in working with GVault",0,0,1,1,0,0,Most support was received from the RC Doc control groupe (I am part of affiliate RA),1,"The instructions are very general. It would be helpful if the instructions were more user groupe specific, e.g. Affiliate RA.",1,,2,,0,"Currently it is not yet as fast as it was before, but I hope this will improve.",1,,Other (please specify),Affiliate Responsible Person,Other (please specify),Affiliate in Europe,Individual Contributor,,1 to 2 years
11137076904,249459562,2019-11-12 06:45:40,2019-11-12 06:50:51,1,Owner / Author,1,1,0,0,2,,0,0,0,0,1,0,,2,,0,Results from queries pulls up many accidental results.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Oceanside,,Manager / Group Leader,,5-7 years
11137071918,249459562,2019-11-12 06:48:09,2019-11-12 06:49:36,1,Document Control Group Member,1,1,1,0,2,,1,1,1,1,1,1,,2,,1,but that came with knowledge,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Individual Contributor,,5-7 years
11137067618,249459562,2019-11-12 06:43:42,2019-11-12 06:48:19,2,Consumer - Read Only,0,1,0,0,2,,1,1,0,1,0,0,,2,,0,"It is easy to find current documents, but it they are in transition to a new WRK or BED, I find it hard to find documents.  If I need to access the previous version of a document, I am unable to find these and spend much time searching without finding what I need.  The transition to new SOP numbers makes this even more difficult.",1,I spend more time searching for documents then actually finding them,0,"We have to search through many more documents to try to find what we need, and many times (when looking for older versions) I am unsucesful",1,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11137064068,249459562,2019-11-12 06:30:01,2019-11-12 06:47:09,4,Consumer - Read Only,0,1,0,0,2,,0,0,0,0,0,0,,1,,0,,0,,99,,0,,Research and Development (R&D),0,Stockley Park,,Manager / Group Leader,,5-7 years
11137048715,249459562,2019-11-12 06:40:40,2019-11-12 06:42:38,2,Reviewer / Approver,1,0,1,0,1,It was rushed and given far in advance. Then had to relearn when it went live.,0,0,0,0,0,0,Asked my coworkers,1,,0,Doesn't find the document when I know it is there.,1,,0,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,>7 Years
11137039100,249459562,2019-11-12 06:36:47,2019-11-12 06:47:36,2,Owner / Author,0,1,0,0,1,,1,1,1,1,0,0,,2,,0,,1,,0,,0,The in doc search feature is slower and more difficult to see search results. Doesn't seem as harmonized with SharePoint or multiple browsers (if log in last in IE can't open in Chrome without signing back in and vice versa) making user access to multiple PDs at one time more cumbersome. Would be helpful if could search specific libraries (ex: based on functional area) and if related PDs could be linked.,Research and Development (R&D),0,Other (please specify),remote,Individual Contributor,,5-7 years
11137029752,249459562,2019-11-12 06:34:33,2019-11-12 06:37:13,1,Document Steward for a functional area,1,0,1,0,2,,1,0,1,1,1,1,,2,,1,"Generally, yes. Sometimes entering an STM # will return 2 hits or 200 hits. Seems to depend on whether I press enter or click the icons.",3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Manager / Group Leader,,5-7 years
11136991599,249459562,2019-11-12 06:23:49,2019-11-12 06:26:11,1,Consumer - Read Only,1,0,0,0,2,,0,0,0,1,0,0,,2,,1,,2,,0,,0,,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,5-7 years
11136944718,249459562,2019-11-12 06:08:39,2019-11-12 06:11:39,2,Reviewer / Approver,1,1,1,0,2,,0,0,1,1,1,0,,2,,1,Yes but.  There should be a similar interface to Doc Library that brings up a read only version of the document automatically to reduce compliance risk of people having to select the correct view.  also this would enable IPADs etc in the manufacturing area that are only showing a read only portal into GVault to bring up their operating procedures.,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Director,,>7 Years
11136923128,249459562,2019-11-12 05:58:27,2019-11-12 06:05:13,1,Owner / Author,0,1,0,0,2,GVault requires the use of training reference materials each time you use it.,0,0,0,0,1,0,,1,The system is completely nonintuitive,1,no problem here,0,"Aside from the general lack of user friendliness, many of the document numbers changed. but not all of them. so why couldn't we keep them all the same?",0,What used to take 20 minutes takes 2 hours,0,seriously?,Pharmaceutical Development and Manufacturing (PDM),0,San Dimas/La Verne,,Individual Contributor,,>7 Years
11136922097,249459562,2019-11-12 06:02:50,2019-11-12 06:04:58,1,Consumer - Read Only,0,0,0,1,1,,0,1,1,1,0,0,,3,,1,,2,,1,,1,,Research and Development (R&D),0,Other (please specify),Remote employee,Individual Contributor,,3-4 years
11136920077,249459562,2019-11-12 06:01:41,2019-11-12 06:04:03,2,Reviewer / Approver,0,1,1,0,2,,0,0,1,0,0,0,,2,,0,,1,"single sign on integration doesn't work all the time, links from GXPLearn do not work",99,,0,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11136833254,249459562,2019-11-12 05:24:39,2019-11-12 05:34:52,1,Document Control Group Member,1,0,0,0,3,The comprehensive training I received was from one of the site subject-matter experts,0,1,1,1,1,0,QDMS sharepoint page,2,"I have only required assistance from SPARC to delete document versions, so that a document may be attached to a DCC for obsolescence.",1,"I have set up appropriate filters and saved searches, and use search modifiers, smart filtering, and in-content searches",3,This system is an incredible improvement coming from GDocs,1,"Significantly increased, massive reduction of in-system time as both an author and document coordinator",1,"Document workflows are quicker, easier to initiate/terminate, and metadata information is much more accessible.",Pharmaceutical Development and Manufacturing (PDM),0,Alberta,,Individual Contributor,,5-7 years
11136814385,249459562,2019-11-12 05:25:29,2019-11-12 05:27:12,1,Owner / Author,1,1,1,0,2,,0,1,0,0,1,0,,2,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,>7 Years
11136718115,249459562,2019-11-12 04:44:49,2019-11-12 04:52:01,2,Reviewer / Approver,0,1,0,0,2,,0,0,1,1,0,0,,2,,0,,2,,99,,1,,Research and Development (R&D),0,Other (please specify),Switzerland,Director,,1 to 2 years
11136577383,249459562,2019-11-12 03:43:22,2019-11-12 03:47:41,3,Consumer - Read Only,0,0,0,1,1,,0,0,0,0,0,0,,2,,1,,2,,99,,1,,Other (please specify),Regulatory,Stockley Park,,Director,,1 to 2 years
11136535811,249459562,2019-11-12 03:23:20,2019-11-12 03:24:52,2,Consumer - Read Only,1,0,0,0,2,,0,0,0,0,1,0,,2,,0,,2,,0,,1,,Research and Development (R&D),0,Cambridge,,Individual Contributor,,5-7 years
11136488317,249459562,2019-11-12 02:58:08,2019-11-12 03:00:02,2,Reviewer / Approver,1,1,1,0,2,IL training was good but can never replace on the job training and getting use to the system,0,1,1,0,1,0,,2,,1,,3,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Director,,>7 Years
11136484817,249459562,2019-11-12 02:01:45,2019-11-12 02:58:39,2,Consumer - Read Only,0,0,1,0,1,Training was insufficient to enable effective navigation and use of the QMS within GVault,0,0,0,0,0,0,Spoken to other users,1,The visibility and use of the QMS within GVault is the worst I have experienced in 20 years of Quality Management experience!,0,Navigation is very hit and miss! The QMS should be indexed and very visible and easy to navigate for all Gilead users. The system may be GXP compliant but it is a major step backwards in ensuring that the QMS is always easily accessible and readable! Other companies are at least 10 year ahead of Gilead with this!!,0,,0,,0,"GVault functionality makes it very difficult to find specific documents, even when filtering and search criteria are used. With respect to the visibility of the QMS it's a disaster!",Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Director,,5-7 years
11136479201,249459562,2019-11-12 02:53:01,2019-11-12 02:55:31,2,Consumer - Read Only,1,0,0,0,3,,0,0,0,1,0,0,,2,,1,,2,,99,,1,,Commercial,0,Cork/Dublin,,Individual Contributor,,>7 Years
11136424012,249459562,2019-11-12 02:24:07,2019-11-12 02:26:18,1,Owner / Author,1,0,0,0,2,,0,0,0,1,0,0,,2,,1,,2,,0,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,>7 Years
11136381461,249459562,2019-11-12 01:58:55,2019-11-12 02:01:59,1,Document Steward for a functional area,1,1,1,0,2,Perhaps more practice on our computers would have been effective like for SIMS.,0,1,1,0,1,0,,2,,1,Impressive improvement compared to Gdoc.,2,Need to have more experience to have a full idea of the system.,1,,1,,Research and Development (R&D),0,Other (please specify),Boulogne France,Director,,>7 Years
11136381299,249459562,2019-11-12 01:58:59,2019-11-12 02:02:00,1,Consumer - Read Only,1,1,1,0,3,I have a good understanding of the system,0,1,1,1,0,0,,3,,1,,3,,1,,1,Its easier and faster,Other (please specify),Packaging,Cork/Dublin,,Individual Contributor,,3-4 years
11136376219,249459562,2019-11-12 00:26:08,2019-11-12 01:58:48,2,Consumer - Read Only,0,1,0,0,2,,0,0,0,0,0,0,i didnt use any support,2,,1,,2,,1,,1,"more user-friendly, more modern look",Research and Development (R&D),0,Other (please specify),"Dubai, united arab emirates",Individual Contributor,,1 to 2 years
11136334889,249459562,2019-11-12 01:25:29,2019-11-12 01:33:26,1,Reviewer / Approver,1,1,1,0,2,,0,1,1,1,1,0,,2,,0,"legacy numbers do not always apply, domains are often blank, the new numbers have no sequential logic, searching is hit and miss",1,"it takes too long to find a document, even with favorites and saved searches",0,used to be able to find,0,"no logic numbering, cannot easily search on a group of procedures, all PDM/GMP multiplicity of procedures mixed in.  Needs to be clearer separation of functional area procedures.",Research and Development (R&D),0,Cambridge,,Manager / Group Leader,,>7 Years
11136334465,249459562,2019-11-12 01:25:12,2019-11-12 01:33:17,2,Consumer - Read Only,0,1,1,0,1,Not clear what the full functionality is for looking up SOPs and Work Practices etc,0,0,0,1,0,1,,3,,0,With change to the old SOP numbers it was hard to identify the new ones when they come out.,1,See reasons above for searching for SOPs. This was quite frustrating when trying to find SOPs when they got renumbered.,0,Again for reason above in trying to track down what the new numbers of SOPs etc are,0,Do not really use the full features so not really apparent if GVault has better features than GDocs. Having to get our CV into GVault was painful in that you have to approve your Job Description and CV yourself in the system which seemed rather an unnecessary step considering we were inserting these ourselves.,Research and Development (R&D),0,Stockley Park,,Manager / Group Leader,,>7 Years
11136306328,249459562,2019-11-12 01:16:24,2019-11-12 01:18:08,1,Consumer - Read Only,1,1,1,0,2,,1,0,0,0,0,0,,2,,1,,2,,1,,1,,Facilities and Operations,0,San Dimas/La Verne,,Individual Contributor,,3-4 years
11136296622,249459562,2019-11-12 01:04:38,2019-11-12 01:12:42,1,Reviewer / Approver,1,0,1,0,2,,0,1,0,0,0,0,,2,,1,,3,,1,,1,"I can find documents more easily, and I like very much that other associated documents (forms, other SOPs) are linked under references and can be easily retrieved (this is not set up consistently for all documents, but it would be great if this could be done).",Research and Development (R&D),0,Other (please specify),German Affiliate,Individual Contributor,,3-4 years
11136284836,249459562,2019-11-12 01:00:07,2019-11-12 01:05:25,2,Owner / Author,1,0,1,0,1,The training was effective but when you begin to work you find problems,0,0,1,0,1,0,,0,I have always to ask for support. The whole process is not clear specified in the training materials,1,,1,"The process for creation, review or obsoletion of a process is  complicated",1,,1,,Research and Development (R&D),0,Other (please specify),Affiliate,Manager / Group Leader,,>7 Years
11136277559,249459562,2019-11-12 00:57:44,2019-11-12 01:00:55,2,Consumer - Read Only,0,0,0,1,1,,1,0,1,1,0,0,,2,,1,,2,,99,,0,,Research and Development (R&D),0,Stockley Park,,Individual Contributor,,5-7 years
11136273124,249459562,2019-11-12 00:56:51,2019-11-12 00:58:17,3,Consumer - Read Only,0,0,0,1,1,,0,0,1,0,1,0,,2,,1,,2,,99,,1,,Research and Development (R&D),0,Cambridge,,Individual Contributor,,3-4 years
11136269437,249459562,2019-11-12 00:53:35,2019-11-12 00:56:14,2,Reviewer / Approver,1,0,0,0,2,,0,0,0,0,1,0,,2,,0,,2,,1,,1,,Research and Development (R&D),0,Other (please specify),France,Director,,>7 Years
11136247104,249459562,2019-11-12 00:35:28,2019-11-12 00:42:47,1,Reviewer / Approver,1,0,0,0,3,,0,0,0,1,1,0,,3,,0,"If you are searching in the steady state and click on the top to search for another document, it sometimes reverts back to ""all documents"". You have to click steady state before each search. The layout of the page also keeps defaulting back to a different layout even though I have changed it.",1,"We have had numerous cases of people using a document that is not in the effective or approved state, there should be a separate repository for approved and effective documents only.",99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Individual Contributor,,>7 Years
11136233886,249459562,2019-11-12 00:30:28,2019-11-12 00:33:53,2,Consumer - Read Only,1,0,0,0,2,,1,0,1,0,1,0,,2,,1,"I can almost always find what I need, I just still have some way to go before I feel like I can find what I need quickly and reliably. But I'm sure I'll get there!",3,,1,,1,,Research and Development (R&D),0,Cambridge,,Individual Contributor,,>7 Years
11136225801,249459562,2019-11-12 00:26:30,2019-11-12 00:28:24,1,Reviewer / Approver,1,0,0,0,2,,0,0,0,1,1,0,,2,,1,,2,,99,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,>7 Years
11136202016,249459562,2019-11-12 00:08:29,2019-11-12 00:12:34,2,Consumer - Read Only,0,1,0,0,2,,1,0,0,0,0,0,,1,,1,,2,,1,,1,,Research and Development (R&D),0,Other (please specify),Tokyo,Director,,3-4 years
11136197243,249459562,2019-11-12 00:05:15,2019-11-12 00:08:30,1,Owner / Author,1,1,1,0,2,,0,0,1,0,0,0,"I have been a user of the eTMF for some time, so the navigation within GVault is easier for me",3,,0,"It would be nice if you could switch your initial view to show the library instead of your tasks, because if you do not switch over to library you sometimes wonder why you can't find the document",2,,1,,1,,Research and Development (R&D),0,Other (please specify),Vienna,Manager / Group Leader,,1 to 2 years
11136179947,249459562,2019-11-11 23:52:39,2019-11-11 23:56:39,3,Consumer - Read Only,1,0,0,0,1,,0,0,0,0,0,0,contacted peers,2,,0,,2,,,,0,,Research and Development (R&D),0,Other (please specify),Switzerland,Individual Contributor,,>7 Years
11136166987,249459562,2019-11-11 23:37:31,2019-11-11 23:49:06,1,Reviewer / Approver,1,0,1,0,3,,0,0,0,0,1,0,,2,,1,,2,,1,,1,,Other (please specify),Quality,Cork/Dublin,,Individual Contributor,,1 to 2 years
11136162644,249459562,2019-11-11 23:41:48,2019-11-11 23:44:18,4,Owner / Author,1,0,0,0,2,,0,0,0,0,1,0,,1,,1,,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Cork/Dublin,,Manager / Group Leader,,1 to 2 years
11136151684,249459562,2019-11-11 23:31:24,2019-11-11 23:34:52,2,Reviewer / Approver,0,1,1,0,2,,0,0,1,1,0,0,,2,,1,,2,,1,,0,,Other (please specify),Regulatory Affairs,Other (please specify),Vienna,Individual Contributor,,1 to 2 years
11136138909,249459562,2019-11-11 23:18:31,2019-11-11 23:24:57,2,Reviewer / Approver,1,0,0,0,2,,1,0,1,0,1,0,,2,,0,"Some documents like site specific document related to the products for Japan market is restricted for affiliate, but we have to see them for your work. Additionally, it is hard to find the document if we do free word search. Too much documents are returned.",1,due to difficulty to search the document.,99,,0,,Other (please specify),Japan affiliate,Other (please specify),Japan,Manager / Group Leader,,5-7 years
11136088830,249459562,2019-11-11 22:39:38,2019-11-11 22:43:34,2,Consumer - Read Only,0,0,0,1,1,,1,0,0,0,0,0,,2,,0,"Some documents for which I do not know the old document number, I do not know how to look for them in GVault.",2,,1,,0,,Research and Development (R&D),0,Foster City,,Manager / Group Leader,,3-4 years
11136067278,249459562,2019-11-11 22:16:05,2019-11-11 22:24:54,2,Consumer - Read Only,0,1,0,0,2,,0,0,1,1,0,0,,1,,0,,1,,0,,0,,Research and Development (R&D),0,Foster City,,Executive Leadership,,>7 Years
11136048931,249459562,2019-11-11 22:06:00,2019-11-11 22:08:50,1,Reviewer / Approver,0,1,0,0,2,,0,0,0,0,1,0,,2,,0,not as easy as it was stated,2,,1,,1,,Pharmaceutical Development and Manufacturing (PDM),0,Foster City,,Manager / Group Leader,,3-4 years
11136032376,249459562,2019-11-11 21:50:12,2019-11-11 21:53:57,1,Not Sure,1,0,1,0,2,,0,0,0,0,0,0,,2,,0,,2,,0,,1,,Research and Development (R&D),0,Foster City,,Director,,3-4 years
